No.,Date and time,FORCE [none] (32),Depth [METER] (28),TORQE [NM] (11),TRAVEL [none] (3),TURN [pulses] (4),PIPE No [none] (15)
10052,2017-12-21 14:17:11.2,445.3104,23.893,152.775,3.826,3799,17
10053,2017-12-21 14:17:13.2,448.452,23.895,157.6575,3.828,3804,17
10054,2017-12-21 14:17:15.2,447.6666,23.897,156.3975,3.83,3808,17
10055,2017-12-21 14:17:17.2,447.6666,23.9,146.79,3.833,3813,17
10056,2017-12-21 14:17:19.2,447.6666,23.902,163.9575,3.835,3818,17
10057,2017-12-21 14:17:21.2,442.9542,23.903,158.76,3.836,3822,17
10058,2017-12-21 14:17:23.2,453.9498,23.905,154.98,3.838,3827,17
10059,2017-12-21 14:17:25.2,446.0958,23.907,139.7025,3.84,3831,17
10060,2017-12-21 14:17:27.2,444.525,23.909,114.975,3.842,3836,17
10061,2017-12-21 14:17:29.2,450.0228,23.911,165.2175,3.844,3840,17
10062,2017-12-21 14:17:31.2,448.452,23.912,158.445,3.845,3845,17
10063,2017-12-21 14:17:33.2,446.0958,23.913,153.09,3.846,3850,17
10064,2017-12-21 14:17:35.2,444.525,23.915,142.695,3.848,3854,17
10065,2017-12-21 14:17:37.2,452.379,23.917,138.4425,3.85,3859,17
10066,2017-12-21 14:17:39.2,448.452,23.918,126.4725,3.851,3864,17
10067,2017-12-21 14:17:41.2,447.6666,23.919,143.4825,3.852,3868,17
10068,2017-12-21 14:17:43.2,450.0228,23.92,153.72,3.853,3873,17
10069,2017-12-21 14:17:45.2,450.0228,23.922,164.9025,3.855,3877,17
10070,2017-12-21 14:17:47.2,448.452,23.924,160.4925,3.857,3882,17
10071,2017-12-21 14:17:49.2,450.8082,23.925,138.1275,3.858,3887,17
10072,2017-12-21 14:17:51.2,453.9498,23.927,138.285,3.86,3891,17
10073,2017-12-21 14:17:53.2,448.452,23.927,142.2225,3.86,3896,17
10074,2017-12-21 14:17:55.2,448.452,23.93,140.49,3.863,3901,17
10075,2017-12-21 14:17:57.2,450.8082,23.93,137.025,3.863,3905,17
10076,2017-12-21 14:17:59.2,450.0228,23.931,127.1025,3.864,3910,17
10077,2017-12-21 14:18:01.2,444.525,23.933,150.0975,3.866,3914,17
10078,2017-12-21 14:18:03.2,450.8082,23.935,172.1475,3.868,3919,17
10079,2017-12-21 14:18:05.2,450.0228,23.936,145.845,3.869,3924,17
10080,2017-12-21 14:18:07.2,444.525,23.937,155.61,3.87,3928,17
10081,2017-12-21 14:18:09.2,448.452,23.938,131.355,3.871,3933,17
10082,2017-12-21 14:18:11.2,452.379,23.939,159.5475,3.872,3937,17
10083,2017-12-21 14:18:13.2,446.8812,23.94,201.285,3.873,3942,17
10084,2017-12-21 14:18:15.2,450.8082,23.942,150.7275,3.875,3947,17
10085,2017-12-21 14:18:17.2,450.0228,23.943,151.2,3.876,3951,17
10086,2017-12-21 14:18:19.2,444.525,23.945,142.695,3.878,3956,17
10087,2017-12-21 14:18:21.2,448.452,23.947,206.01,3.88,3960,17
10088,2017-12-21 14:18:23.2,447.6666,23.948,146.475,3.881,3965,17
10089,2017-12-21 14:18:25.2,446.0958,23.949,161.4375,3.882,3969,17
10090,2017-12-21 14:18:27.2,447.6666,23.952,142.8525,3.885,3974,17
10091,2017-12-21 14:18:29.2,446.8812,23.953,184.59,3.886,3978,17
10092,2017-12-21 14:18:31.2,444.525,23.954,167.4225,3.887,3983,17
10093,2017-12-21 14:18:33.2,446.8812,23.956,149.4675,3.889,3988,17
10094,2017-12-21 14:18:35.2,450.0228,23.957,150.57,3.89,3992,17
10095,2017-12-21 14:18:37.2,446.8812,23.958,132.4575,3.891,3997,17
10096,2017-12-21 14:18:39.2,448.452,23.96,159.2325,3.893,4002,17
10097,2017-12-21 14:18:41.2,450.0228,23.961,189.4725,3.894,4006,17
10098,2017-12-21 14:18:43.2,445.3104,23.963,159.39,3.896,4011,17
10099,2017-12-21 14:18:45.2,448.452,23.963,152.46,3.896,4015,17
10100,2017-12-21 14:18:47.2,450.8082,23.965,127.4175,3.898,4020,17
10101,2017-12-21 14:18:49.2,448.452,23.966,131.1975,3.899,4024,17
10102,2017-12-21 14:18:51.2,450.0228,23.968,173.4075,3.901,4029,17
10103,2017-12-21 14:18:53.2,450.0228,23.97,178.92,3.903,4034,17
10104,2017-12-21 14:18:55.2,444.525,23.972,140.175,3.905,4038,17
10105,2017-12-21 14:18:57.2,448.452,23.973,121.4325,3.906,4043,17
10106,2017-12-21 14:18:59.2,453.9498,23.974,172.935,3.907,4047,17
10107,2017-12-21 14:19:01.2,444.525,23.975,186.6375,3.908,4052,17
10108,2017-12-21 14:19:03.2,446.8812,23.977,141.5925,3.91,4056,17
10109,2017-12-21 14:19:05.2,450.0228,23.979,135.2925,3.912,4061,17
10110,2017-12-21 14:19:07.2,445.3104,23.981,199.2375,3.914,4066,17
10111,2017-12-21 14:19:09.2,446.8812,23.983,169.6275,3.916,4070,17
10112,2017-12-21 14:19:11.2,446.8812,23.983,142.5375,3.916,4075,17
10113,2017-12-21 14:19:13.2,447.6666,23.985,141.5925,3.918,4079,17
10114,2017-12-21 14:19:15.2,448.452,23.987,169.9425,3.92,4084,17
10115,2017-12-21 14:19:17.2,448.452,23.988,160.65,3.921,4088,17
10116,2017-12-21 14:19:19.2,444.525,23.99,138.285,3.923,4093,17
10117,2017-12-21 14:19:21.2,450.0228,23.992,143.1675,3.925,4097,17
10118,2017-12-21 14:19:23.2,446.8812,23.993,168.525,3.926,4102,17
10119,2017-12-21 14:19:25.2,444.525,23.993,166.95,3.926,4107,17
10120,2017-12-21 14:19:27.2,448.452,23.995,145.215,3.928,4111,17
10121,2017-12-21 14:19:29.2,447.6666,23.996,139.7025,3.929,4116,17
10122,2017-12-21 14:19:31.2,446.0958,23.998,147.42,3.931,4120,17
10123,2017-12-21 14:19:33.2,450.0228,24,169.47,3.933,4125,17
10124,2017-12-21 14:19:35.2,448.452,24.001,174.0375,3.934,4130,17
10125,2017-12-21 14:19:37.2,442.9542,24.003,140.49,3.936,4134,17
10126,2017-12-21 14:19:39.2,450.0228,24.004,125.685,3.937,4139,17
10127,2017-12-21 14:19:41.2,450.0228,24.005,135.6075,3.938,4143,17
10128,2017-12-21 14:19:43.2,448.452,24.007,141.9075,3.94,4148,17
10129,2017-12-21 14:19:45.2,446.8812,24.007,134.6625,3.94,4153,17
10130,2017-12-21 14:19:47.2,452.379,24.009,148.5225,3.942,4157,17
10131,2017-12-21 14:19:49.2,448.452,24.009,138.7575,3.942,4162,17
10132,2017-12-21 14:19:51.2,451.5936,24.01,139.23,3.943,4167,17
10133,2017-12-21 14:19:53.2,448.452,24.012,127.1025,3.944,4171,17
10134,2017-12-21 14:19:55.2,450.0228,24.012,136.5525,3.945,4176,17
10135,2017-12-21 14:19:57.2,446.8812,24.012,190.4175,3.945,4180,17
10136,2017-12-21 14:19:59.2,449.2374,24.013,219.3975,3.946,4185,17
10137,2017-12-21 14:20:01.2,448.452,24.014,159.705,3.947,4189,17
10138,2017-12-21 14:20:03.2,198.6948,24.014,130.095,3.89,4194,17
10139,2017-12-21 14:20:05.2,-0.72,24.014,85.2075,3.838,4199,17
10140,2017-12-21 14:20:07.2,681.7158,24.014,77.49,3.789,4203,17
10141,2017-12-21 14:20:09.2,504.2154,24.014,77.3325,3.791,4208,17
10142,2017-12-21 14:20:11.2,626.7378,24.014,108.99,3.691,4213,17
10143,2017-12-21 14:20:13.2,-0.77,24.014,90.8775,3.71,4218,17
10144,2017-12-21 14:20:15.2,-0.99,24.014,91.5075,3.743,4223,17
10145,2017-12-21 14:20:17.2,-1.07,24.014,91.8225,3.778,4228,17
10146,2017-12-21 14:20:19.2,-1.12,24.014,73.8675,3.8,4233,17
10147,2017-12-21 14:20:21.2,-1.12,24.014,95.13,3.815,4238,17
10148,2017-12-21 14:20:23.2,-1.12,24.014,88.0425,3.839,4243,17
10149,2017-12-21 14:20:25.2,-1.13,24.014,92.4525,3.85,4248,17
10150,2017-12-21 14:20:27.2,-1.13,24.014,85.68,3.86,4253,17
10151,2017-12-21 14:20:29.2,-1.13,24.014,90.8775,3.881,4258,17
10152,2017-12-21 14:20:31.2,-1.13,24.014,119.385,3.89,4263,17
10153,2017-12-21 14:20:33.2,-1.13,24.014,109.62,3.894,4268,17
10154,2017-12-21 14:20:35.2,-1.15,24.014,113.2425,3.9,4273,17
10155,2017-12-21 14:20:37.2,-1.15,24.014,120.4875,3.903,4278,17
10156,2017-12-21 14:20:39.2,-1.13,24.014,131.1975,3.905,4282,17
10157,2017-12-21 14:20:41.2,-1.13,24.014,123.795,3.905,4287,17
10158,2017-12-21 14:20:43.2,-1.12,24.014,124.11,3.906,4292,17
10159,2017-12-21 14:20:45.2,-1.12,24.014,133.56,3.907,4297,17
10160,2017-12-21 14:20:47.2,-1.12,24.014,140.9625,3.909,4301,17
10161,2017-12-21 14:20:49.2,-1.12,24.014,147.735,3.91,4306,17
10162,2017-12-21 14:20:51.2,-0.66,24.014,166.005,3.913,4311,17
10163,2017-12-21 14:20:53.2,596.8926,24.031,155.61,3.964,4315,17
10164,2017-12-21 14:20:55.2,601.605,24.036,169.47,3.969,4320,17
10165,2017-12-21 14:20:57.2,606.3174,24.04,181.125,3.973,4324,17
10166,2017-12-21 14:20:59.2,614.9568,24.043,161.595,3.976,4329,17
10167,2017-12-21 14:21:01.2,608.6736,24.045,154.035,3.978,4333,17
10168,2017-12-21 14:21:03.2,615.7422,24.047,157.9725,3.98,4338,17
10169,2017-12-21 14:21:05.2,609.459,24.05,163.17,3.982,4343,17
10170,2017-12-21 14:21:07.2,612.6006,24.051,153.405,3.984,4347,17
10171,2017-12-21 14:21:09.2,618.8838,24.053,145.845,3.986,4352,17
10172,2017-12-21 14:21:11.2,609.459,24.055,159.5475,3.988,4356,17
10173,2017-12-21 14:21:13.2,617.313,24.057,156.24,3.99,4361,17
10174,2017-12-21 14:21:15.2,267.0246,24.057,92.925,3.778,4366,17
10175,2017-12-21 14:21:17.2,-0.75,24.057,91.1925,3.813,4371,17
10176,2017-12-21 14:21:19.2,-1.02,24.057,94.815,3.917,4376,17
10177,2017-12-21 14:21:21.2,-1.12,24.057,105.3675,3.937,4380,17
10178,2017-12-21 14:21:23.2,-1.15,24.057,100.485,3.941,4385,17
10179,2017-12-21 14:21:25.2,-1.13,24.057,109.62,3.942,4390,17
10180,2017-12-21 14:21:27.2,-1.13,24.057,127.7325,3.945,4395,17
10181,2017-12-21 14:21:29.2,-1.15,24.057,108.675,3.946,4400,17
10182,2017-12-21 14:21:31.2,-1.14,24.057,114.66,3.947,4404,17
10183,2017-12-21 14:21:33.2,-1.13,24.057,124.425,3.948,4409,17
10184,2017-12-21 14:21:35.2,-1.13,24.057,127.7325,3.95,4414,17
10185,2017-12-21 14:21:37.2,-1.12,24.057,123.0075,3.952,4419,17
10186,2017-12-21 14:21:39.2,-1.12,24.057,126.1575,3.952,4424,17
10187,2017-12-21 14:21:41.2,-1.12,24.057,114.03,3.953,4429,17
10188,2017-12-21 14:21:43.2,-1.12,24.057,123.9525,3.953,4433,17
10189,2017-12-21 14:21:45.2,-1.12,24.057,121.1175,3.955,4438,17
10190,2017-12-21 14:21:47.2,-1.12,24.057,126.63,3.956,4443,17
10191,2017-12-21 14:21:49.2,-1.12,24.057,126.7875,3.956,4448,17
10192,2017-12-21 14:21:51.2,-1.12,24.057,123.795,3.959,4453,17
10193,2017-12-21 14:21:53.2,-1.1,24.057,120.4875,3.959,4457,17
10194,2017-12-21 14:21:55.2,-1.1,24.057,109.62,3.961,4462,17
10195,2017-12-21 14:21:57.2,-1.1,24.057,107.73,3.963,4467,17
10196,2017-12-21 14:21:59.2,-1.1,24.057,111.0375,3.964,4472,17
10197,2017-12-21 14:22:01.2,-1.1,24.057,112.9275,3.965,4477,17
10198,2017-12-21 14:22:03.2,-1.1,24.057,111.195,3.966,4482,17
10199,2017-12-21 14:22:05.2,-1.1,24.057,105.9975,3.967,4486,17
10200,2017-12-21 14:22:07.2,-1.1,24.057,116.235,3.968,4491,17
10201,2017-12-21 14:22:09.2,-1.1,24.057,107.2575,3.97,4496,17
10202,2017-12-21 14:22:11.2,-1.1,24.057,131.985,3.971,4501,17
10203,2017-12-21 14:22:13.2,-1.1,24.057,127.7325,3.972,4506,17
10204,2017-12-21 14:22:15.2,-1.1,24.057,121.1175,3.973,4511,17
10205,2017-12-21 14:22:17.2,-1.1,24.057,119.2275,3.975,4515,17
10206,2017-12-21 14:22:19.2,-1.08,24.057,120.1725,3.976,4520,17
10207,2017-12-21 14:22:21.2,-1.1,24.057,117.18,3.976,4525,17
10208,2017-12-21 14:22:23.2,-1.08,24.057,116.235,3.978,4530,17
10209,2017-12-21 14:22:25.2,-1.08,24.057,115.92,3.98,4535,17
10210,2017-12-21 14:22:27.2,-1.07,24.057,108.99,3.982,4540,17
10211,2017-12-21 14:22:29.2,-1.08,24.057,115.92,3.982,4544,17
10212,2017-12-21 14:22:31.2,-1.07,24.057,118.44,3.984,4549,17
10213,2017-12-21 14:22:33.2,-1.07,24.057,113.8725,3.984,4554,17
10214,2017-12-21 14:22:35.2,-1.08,24.057,119.2275,3.986,4559,17
10215,2017-12-21 14:22:37.2,-1.08,24.057,108.36,3.986,4564,17
10216,2017-12-21 14:22:39.2,-1.08,24.057,112.2975,3.988,4568,17
10217,2017-12-21 14:22:41.2,-1.08,24.057,114.1875,3.99,4573,17
10218,2017-12-21 14:22:43.2,-1.08,24.057,112.6125,3.99,4578,17
10219,2017-12-21 14:22:45.2,-1.1,24.058,101.5875,3.991,4583,17
10220,2017-12-21 14:22:47.2,-1.1,24.06,116.235,3.993,4588,17
10221,2017-12-21 14:22:49.2,-1.1,24.06,99.0675,3.993,4593,17
10222,2017-12-21 14:22:51.2,-1.08,24.062,106.9425,3.995,4597,17
10223,2017-12-21 14:22:53.2,-1.1,24.064,107.8875,3.997,4602,17
10224,2017-12-21 14:22:55.2,-1.1,24.064,105.0525,3.997,4607,17
10225,2017-12-21 14:22:57.2,-1.1,24.066,111.9825,3.999,4612,17
10226,2017-12-21 14:22:59.2,-1.1,24.066,113.8725,3.999,4617,17
10227,2017-12-21 14:23:01.2,-1.1,24.068,110.4075,4.001,4621,17
10228,2017-12-21 14:23:03.2,-1.08,24.069,117.495,4.002,4626,17
10229,2017-12-21 14:23:05.2,-1.1,24.07,114.975,4.003,4631,17
10230,2017-12-21 14:23:07.2,-1.1,24.073,116.865,4.006,4636,17
10231,2017-12-21 14:23:09.2,-1.1,24.073,109.62,4.006,4641,17
10232,2017-12-21 14:23:11.2,-1.08,24.073,111.3525,4.006,4646,17
10233,2017-12-21 14:23:13.2,-1.1,24.075,118.9125,4.008,4650,17
10234,2017-12-21 14:23:15.2,-1.1,24.075,113.4,4.008,4655,17
10235,2017-12-21 14:23:17.2,-1.1,24.077,119.2275,4.01,4660,17
10236,2017-12-21 14:23:19.2,-1.1,24.078,117.495,4.011,4665,17
10237,2017-12-21 14:23:21.2,-1.09,24.08,116.55,4.013,4670,17
10238,2017-12-21 14:23:23.2,-1.08,24.081,122.535,4.014,4674,17
10239,2017-12-21 14:23:25.2,-1.1,24.081,110.0925,4.014,4679,17
10240,2017-12-21 14:23:27.2,-1.1,24.083,111.9825,4.016,4684,17
10241,2017-12-21 14:23:29.2,-1.1,24.083,115.29,4.016,4689,17
10242,2017-12-21 14:23:31.2,-1.1,24.085,106.155,4.018,4694,17
10243,2017-12-21 14:23:33.2,-1.1,24.086,114.5025,4.019,4698,17
10244,2017-12-21 14:23:35.2,-1.1,24.086,111.195,4.019,4703,17
10245,2017-12-21 14:23:37.2,-1.1,24.088,110.565,4.021,4708,17
10246,2017-12-21 14:23:39.2,-1.1,24.089,105.6825,4.021,4713,17
10247,2017-12-21 14:23:41.2,-1.1,24.09,110.4075,4.023,4718,17
10248,2017-12-21 14:23:43.2,-1.1,24.092,113.2425,4.025,4723,17
10249,2017-12-21 14:23:45.2,-1.09,24.092,109.305,4.025,4727,17
10250,2017-12-21 14:23:47.2,-1.1,24.094,126.1575,4.027,4732,17
10251,2017-12-21 14:23:49.2,-1.08,24.094,115.605,4.027,4737,17
10252,2017-12-21 14:23:51.2,-1.08,24.096,122.85,4.029,4742,17
10253,2017-12-21 14:23:53.2,-1.1,24.097,116.865,4.03,4747,17
10254,2017-12-21 14:23:55.2,-1.08,24.098,125.685,4.031,4752,17
10255,2017-12-21 14:23:57.2,-1.1,24.099,122.3775,4.032,4756,17
10256,2017-12-21 14:23:59.2,-1.1,24.1,122.22,4.033,4761,17
10257,2017-12-21 14:24:01.2,-1.08,24.102,112.9275,4.035,4766,17
10258,2017-12-21 14:24:03.2,-1.08,24.102,123.0075,4.035,4771,17
10259,2017-12-21 14:24:05.2,-1.1,24.103,124.8975,4.036,4776,17
10260,2017-12-21 14:24:07.2,-1.1,24.105,111.825,4.038,4781,17
10261,2017-12-21 14:24:09.2,-1.09,24.105,113.2425,4.038,4785,17
10262,2017-12-21 14:24:11.2,-1.1,24.107,111.6675,4.04,4790,17
10263,2017-12-21 14:24:13.2,-1.1,24.108,118.2825,4.041,4795,17
10264,2017-12-21 14:24:15.2,-1.1,24.109,116.235,4.042,4800,17
10265,2017-12-21 14:24:17.2,-1.1,24.111,113.4,4.044,4805,17
10266,2017-12-21 14:24:19.2,-1.1,24.111,105.3675,4.043,4809,17
10267,2017-12-21 14:24:21.2,-1.1,24.113,119.2275,4.046,4814,17
10268,2017-12-21 14:24:23.2,-1.1,24.113,120.33,4.046,4819,17
10269,2017-12-21 14:24:25.2,-1.1,24.115,111.6675,4.048,4824,17
10270,2017-12-21 14:24:27.2,-1.1,24.115,120.1725,4.048,4828,17
10271,2017-12-21 14:24:29.2,-1.1,24.116,113.8725,4.049,4833,17
10272,2017-12-21 14:24:31.2,-1.1,24.116,121.7475,4.049,4838,17
10273,2017-12-21 14:24:33.2,-1.1,24.118,124.74,4.051,4843,17
10274,2017-12-21 14:24:35.2,-1.1,24.12,113.8725,4.053,4848,17
10275,2017-12-21 14:24:37.2,-1.1,24.12,122.22,4.053,4852,17
10276,2017-12-21 14:24:39.2,-1.1,24.122,111.3525,4.055,4857,17
10277,2017-12-21 14:24:41.2,-1.1,24.122,111.0375,4.055,4862,17
10278,2017-12-21 14:24:43.2,-1.1,24.124,118.9125,4.057,4867,17
10279,2017-12-21 14:24:45.2,-1.1,24.124,115.4475,4.057,4872,17
10280,2017-12-21 14:24:47.2,-1.1,24.125,120.33,4.058,4876,17
10281,2017-12-21 14:24:49.2,-1.1,24.125,124.425,4.058,4881,17
10282,2017-12-21 14:24:51.2,-1.1,24.127,124.425,4.06,4886,17
10283,2017-12-21 14:24:53.2,-1.1,24.127,129.15,4.06,4891,17
10284,2017-12-21 14:24:55.2,-1.1,24.129,121.905,4.062,4895,17
10285,2017-12-21 14:24:57.2,-1.1,24.132,115.4475,4.065,4900,17
10286,2017-12-21 14:24:59.2,-1.1,24.132,113.8725,4.064,4905,17
10287,2017-12-21 14:25:01.2,-1.1,24.133,126.1575,4.066,4910,17
10288,2017-12-21 14:25:03.2,-1.1,24.133,117.9675,4.066,4914,17
10289,2017-12-21 14:25:05.2,-1.1,24.135,119.07,4.067,4919,17
10290,2017-12-21 14:25:07.2,-1.1,24.137,112.6125,4.07,4924,17
10291,2017-12-21 14:25:09.2,-1.1,24.137,115.92,4.07,4929,17
10292,2017-12-21 14:25:11.2,-1.1,24.138,116.3925,4.071,4934,17
10293,2017-12-21 14:25:13.2,-1.1,24.138,114.1875,4.071,4938,17
10294,2017-12-21 14:25:15.2,-1.1,24.14,115.29,4.073,4943,17
10295,2017-12-21 14:25:17.2,-1.1,24.14,115.29,4.073,4948,17
10296,2017-12-21 14:25:19.2,-1.1,24.142,110.25,4.075,4953,17
10297,2017-12-21 14:25:21.2,-1.1,24.144,110.4075,4.077,4958,17
10298,2017-12-21 14:25:23.2,-1.1,24.144,117.81,4.076,4963,17
10299,2017-12-21 14:25:25.2,-1.1,24.146,117.495,4.079,4967,17
10300,2017-12-21 14:25:27.2,-1.1,24.146,118.44,4.079,4972,17
10301,2017-12-21 14:25:29.2,-1.1,24.148,119.385,4.081,4977,17
10302,2017-12-21 14:25:31.2,-1.1,24.148,121.1175,4.081,4982,17
10303,2017-12-21 14:25:33.2,-1.1,24.15,117.6525,4.083,4987,17
10304,2017-12-21 14:25:35.2,-1.1,24.15,107.8875,4.083,4992,17
10305,2017-12-21 14:25:37.2,-1.1,24.151,122.535,4.084,4996,17
10306,2017-12-21 14:25:39.2,-1.1,24.151,103.635,4.084,5001,17
10307,2017-12-21 14:25:41.2,-1.1,24.153,114.1875,4.086,5006,17
10308,2017-12-21 14:25:43.2,-1.1,24.155,127.4175,4.088,5011,17
10309,2017-12-21 14:25:45.2,-1.1,24.155,110.88,4.088,5016,17
10310,2017-12-21 14:25:47.2,-1.1,24.157,103.7925,4.09,5020,17
10311,2017-12-21 14:25:49.2,-1.1,24.157,120.1725,4.09,5025,17
10312,2017-12-21 14:25:51.2,-1.1,24.157,116.235,4.09,5030,17
10313,2017-12-21 14:25:53.2,-1.1,24.159,113.8725,4.091,5035,17
10314,2017-12-21 14:25:55.2,-1.1,24.159,116.55,4.092,5040,17
10315,2017-12-21 14:25:57.2,-1.1,24.16,125.055,4.093,5045,17
10316,2017-12-21 14:25:59.2,-1.1,24.16,117.18,4.093,5049,17
10317,2017-12-21 14:26:01.2,-1.1,24.162,120.33,4.095,5054,17
10318,2017-12-21 14:26:03.2,-1.1,24.163,114.03,4.095,5059,17
10319,2017-12-21 14:26:05.2,-1.1,24.163,124.8975,4.095,5064,17
10320,2017-12-21 14:26:07.2,-1.1,24.163,119.8575,4.096,5069,17
10321,2017-12-21 14:26:09.2,-1.1,24.164,112.6125,4.096,5073,17
10322,2017-12-21 14:26:11.2,-1.1,24.165,128.205,4.098,5078,17
10323,2017-12-21 14:26:13.2,-1.1,24.167,119.5425,4.1,5083,17
10324,2017-12-21 14:26:15.2,-1.1,24.167,123.795,4.098,5088,17
10325,2017-12-21 14:26:17.2,-1.1,24.167,119.385,4.1,5093,17
10326,2017-12-21 14:26:19.2,-1.12,24.167,114.03,4.1,5097,17
10327,2017-12-21 14:26:21.2,-1.1,24.167,120.1725,4.1,5102,17
10328,2017-12-21 14:26:23.2,-1.1,24.169,116.55,4.102,5107,17
10329,2017-12-21 14:26:25.2,-1.1,24.169,117.495,4.102,5112,17
10330,2017-12-21 14:26:27.2,-1.1,24.169,108.99,4.102,5116,17
10331,2017-12-21 14:26:29.2,-1.1,24.171,119.8575,4.104,5121,17
10332,2017-12-21 14:26:31.2,-1.1,24.171,111.195,4.104,5126,17
10333,2017-12-21 14:26:33.2,-1.1,24.173,104.1075,4.106,5131,17
10334,2017-12-21 14:26:35.2,-1.1,24.173,113.2425,4.106,5136,17
10335,2017-12-21 14:26:37.2,-1.1,24.173,112.455,4.106,5140,17
10336,2017-12-21 14:26:39.2,-1.1,24.175,109.1475,4.108,5145,17
10337,2017-12-21 14:26:41.2,-1.1,24.175,107.73,4.108,5150,17
10338,2017-12-21 14:26:43.2,-1.1,24.177,107.2575,4.11,5155,17
10339,2017-12-21 14:26:45.2,-1.1,24.177,103.1625,4.11,5160,17
10340,2017-12-21 14:26:47.2,-1.1,24.177,101.2725,4.11,5164,17
10341,2017-12-21 14:26:49.2,-1.1,24.178,106.3125,4.111,5169,17
10342,2017-12-21 14:26:51.2,-1.1,24.178,104.7375,4.111,5174,17
10343,2017-12-21 14:26:53.2,-1.1,24.18,113.8725,4.113,5179,17
10344,2017-12-21 14:26:55.2,-1.1,24.18,123.795,4.113,5184,17
10345,2017-12-21 14:26:57.2,-1.1,24.18,98.1225,4.113,5188,17
10346,2017-12-21 14:26:59.2,-1.1,24.182,102.69,4.115,5193,17
10347,2017-12-21 14:27:01.2,-1.1,24.182,110.7225,4.115,5198,17
10348,2017-12-21 14:27:03.2,-1.1,24.183,115.92,4.116,5203,17
10349,2017-12-21 14:27:05.2,-1.1,24.184,100.8,4.117,5207,17
10350,2017-12-21 14:27:07.2,-1.1,24.184,99.0675,4.117,5212,17
10351,2017-12-21 14:27:09.2,-1.1,24.186,106.785,4.119,5217,17
10352,2017-12-21 14:27:11.2,-1.1,24.186,116.55,4.119,5222,17
10353,2017-12-21 14:27:13.2,-1.1,24.187,127.4175,4.12,5227,17
10354,2017-12-21 14:27:15.2,-1.08,24.187,109.935,4.12,5231,17
10355,2017-12-21 14:27:17.2,-1.07,24.187,107.1,4.12,5236,17
10356,2017-12-21 14:27:19.2,-1.07,24.188,120.33,4.121,5241,17
10357,2017-12-21 14:27:21.2,-1.08,24.19,129.465,4.122,5246,17
10358,2017-12-21 14:27:23.2,-1.07,24.19,106.47,4.123,5250,17
10359,2017-12-21 14:27:25.2,-1.07,24.191,105.21,4.124,5255,17
10360,2017-12-21 14:27:27.2,-1.07,24.192,106.3125,4.125,5260,17
10361,2017-12-21 14:27:29.2,-1.1,24.192,122.85,4.125,5265,17
10362,2017-12-21 14:27:31.2,-1.08,24.193,119.2275,4.126,5270,17
10363,2017-12-21 14:27:33.2,-1.1,24.193,102.2175,4.126,5274,17
10364,2017-12-21 14:27:35.2,-1.08,24.193,118.125,4.126,5279,17
10365,2017-12-21 14:27:37.2,-1.08,24.195,127.89,4.128,5284,17
10366,2017-12-21 14:27:39.2,-1.08,24.195,116.865,4.128,5289,17
10367,2017-12-21 14:27:41.2,-1.1,24.196,122.0625,4.129,5294,17
10368,2017-12-21 14:27:43.2,-1.1,24.197,127.7325,4.13,5298,17
10369,2017-12-21 14:27:45.2,-1.08,24.197,120.645,4.13,5303,17
10370,2017-12-21 14:27:47.2,-1.08,24.198,119.5425,4.131,5308,17
10371,2017-12-21 14:27:49.2,-1.07,24.198,126.4725,4.131,5313,17
10372,2017-12-21 14:27:51.2,-1.08,24.199,117.9675,4.132,5318,17
10373,2017-12-21 14:27:53.2,-1.08,24.2,122.22,4.133,5323,17
10374,2017-12-21 14:27:55.2,-1.08,24.2,121.905,4.133,5327,17
10375,2017-12-21 14:27:57.2,-1.08,24.202,122.6925,4.135,5332,17
10376,2017-12-21 14:27:59.2,-1.08,24.202,112.6125,4.135,5337,17
10377,2017-12-21 14:28:01.2,-1.08,24.202,121.1175,4.135,5342,17
10378,2017-12-21 14:28:03.2,317.2902,24.223,143.4825,4.156,5347,17
10379,2017-12-21 14:28:05.2,477.5118,24.245,157.3425,4.178,5351,17
10380,2017-12-21 14:28:07.2,478.2972,24.248,134.6625,4.181,5356,17
10381,2017-12-21 14:28:09.2,485.3658,24.25,135.6075,4.183,5361,17
10382,2017-12-21 14:28:11.2,481.4388,24.252,143.955,4.185,5365,17
10383,2017-12-21 14:28:13.2,482.2242,24.252,161.595,4.185,5370,17
10384,2017-12-21 14:28:15.2,483.795,24.254,176.8725,4.187,5375,17
10385,2017-12-21 14:28:17.2,484.5804,24.256,126.945,4.189,5379,17
10386,2017-12-21 14:28:19.2,479.868,24.257,152.46,4.19,5384,17
10387,2017-12-21 14:28:21.2,481.4388,24.258,157.185,4.191,5388,17
10388,2017-12-21 14:28:23.2,483.795,24.259,130.41,4.192,5393,17
10389,2017-12-21 14:28:25.2,478.2972,24.262,144.27,4.195,5398,17
10390,2017-12-21 14:28:27.2,482.2242,24.263,127.89,4.196,5402,17
10391,2017-12-21 14:28:29.2,485.3658,24.265,130.5675,4.198,5407,17
10392,2017-12-21 14:28:31.2,481.4388,24.266,150.0975,4.199,5411,17
10393,2017-12-21 14:28:33.2,483.795,24.267,164.2725,4.2,5416,17
10394,2017-12-21 14:28:35.2,478.2972,24.268,128.3625,4.201,5421,17
10395,2017-12-21 14:28:37.2,483.795,24.271,169.47,4.204,5425,17
